['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
86.0 , 4449.74358974 , 4387.17948718 , 4420.51282051 , 3687.69230769 , 4386.66666667 , 4543.07692308 , 4483.07692308 , 4545.12820513 , 3923.07692308 , 4104.1025641 , 4294.35897436 , 4327.69230769 , 4053.84615385 , 4011.79487179 , 1725.0 , 1690.0 , 3.172 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 4453.33333333 , 4387.17948718 , 4428.20512821 , 3689.74358974 , 4383.07692308 , 4546.15384615 , 4486.66666667 , 4545.64102564 , 3926.66666667 , 4105.64102564 , 4294.35897436 , 4326.66666667 , 4046.66666667 , 4011.28205128 , 1725.0 , 1691.0 , 3.188 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 4437.43589744 , 4387.17948718 , 4429.74358974 , 3689.23076923 , 4381.53846154 , 4544.61538462 , 4484.1025641 , 4548.71794872 , 3928.20512821 , 4106.66666667 , 4291.28205128 , 4324.61538462 , 4046.66666667 , 4011.28205128 , 1725.0 , 1690.0 , 3.188 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 4427.69230769 , 4386.66666667 , 4421.02564103 , 3684.1025641 , 4384.1025641 , 4542.05128205 , 4475.38461538 , 4545.64102564 , 3922.05128205 , 4106.15384615 , 4290.76923077 , 4325.64102564 , 4047.17948718 , 4004.1025641 , 1724.0 , 1690.0 , 3.203 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 4421.02564103 , 4386.15384615 , 4413.33333333 , 3680.0 , 4384.1025641 , 4541.02564103 , 4472.82051282 , 4540.51282051 , 3917.43589744 , 4105.12820513 , 4291.79487179 , 4324.61538462 , 4041.02564103 , 3995.8974359 , 1724.0 , 1690.0 , 3.203 , 0.0 , 0.0 , 0.0 , 0.0 , 

91.0 , 4416.41025641 , 4386.15384615 , 4413.33333333 , 3682.05128205 , 4382.05128205 , 4540.51282051 , 4473.84615385 , 4542.05128205 , 3918.46153846 , 4103.58974359 , 4289.74358974 , 4322.56410256 , 4040.0 , 3996.41025641 , 1725.0 , 1690.0 , 3.219 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 4416.41025641 , 4387.69230769 , 4414.87179487 , 3682.56410256 , 4385.12820513 , 4543.07692308 , 4471.28205128 , 4541.53846154 , 3918.46153846 , 4103.58974359 , 4289.23076923 , 4324.1025641 , 4047.17948718 , 4000.0 , 1724.0 , 1691.0 , 3.219 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 4418.46153846 , 4389.74358974 , 4414.35897436 , 3680.0 , 4387.69230769 , 4546.15384615 , 4471.28205128 , 4537.94871795 , 3915.8974359 , 4104.1025641 , 4292.30769231 , 4326.15384615 , 4048.71794872 , 4004.1025641 , 1724.0 , 1691.0 , 3.234 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 4428.71794872 , 4389.23076923 , 4413.84615385 , 3681.02564103 , 4383.07692308 , 4544.1025641 , 4471.28205128 , 4538.97435897 , 3915.8974359 , 4104.61538462 , 4295.8974359 , 4323.07692308 , 4045.12820513 , 4007.17948718 , 1723.0 , 1690.0 , 3.234 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 4445.64102564 , 4387.17948718 , 4416.41025641 , 3686.66666667 , 4381.53846154 , 4546.15384615 , 4471.79487179 , 4549.23076923 , 3928.20512821 , 4103.58974359 , 4302.05128205 , 4323.58974359 , 4054.35897436 , 4011.79487179 , 1724.0 , 1689.0 , 3.25 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 4438.97435897 , 4387.17948718 , 4417.94871795 , 3688.20512821 , 4383.07692308 , 4549.23076923 , 4473.33333333 , 4553.33333333 , 3937.94871795 , 4103.58974359 , 4304.1025641 , 4329.23076923 , 4063.58974359 , 4014.87179487 , 1724.0 , 1688.0 , 3.25 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 4421.53846154 , 4387.69230769 , 4414.87179487 , 3685.64102564 , 4382.05128205 , 4544.1025641 , 4468.71794872 , 4546.66666667 , 3929.23076923 , 4103.58974359 , 4299.48717949 , 4328.71794872 , 4056.92307692 , 4008.71794872 , 1724.0 , 1687.0 , 3.266 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 4424.61538462 , 4387.69230769 , 4412.82051282 , 3685.64102564 , 4383.07692308 , 4546.15384615 , 4469.74358974 , 4547.69230769 , 3926.15384615 , 4103.07692308 , 4300.51282051 , 4324.61538462 , 4055.8974359 , 4004.61538462 , 1725.0 , 1684.0 , 3.266 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 4433.84615385 , 4387.69230769 , 4412.82051282 , 3687.17948718 , 4385.64102564 , 4557.43589744 , 4481.53846154 , 4553.84615385 , 3936.41025641 , 4104.1025641 , 4301.53846154 , 4326.66666667 , 4061.53846154 , 4007.69230769 , 1723.0 , 1684.0 , 3.281 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 4436.92307692 , 4386.66666667 , 4413.84615385 , 3687.69230769 , 4385.12820513 , 4557.94871795 , 4486.66666667 , 4550.25641026 , 3935.38461538 , 4105.12820513 , 4297.94871795 , 4328.20512821 , 4058.97435897 , 4007.69230769 , 1725.0 , 1680.0 , 3.281 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4431.79487179 , 4388.71794872 , 4413.84615385 , 3685.12820513 , 4385.12820513 , 4548.20512821 , 4474.35897436 , 4539.48717949 , 3920.0 , 4104.1025641 , 4293.84615385 , 4326.66666667 , 4048.71794872 , 4001.02564103 , 1724.0 , 1680.0 , 3.297 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 4418.97435897 , 4390.25641026 , 4412.30769231 , 3678.46153846 , 4388.20512821 , 4541.02564103 , 4461.02564103 , 4532.30769231 , 3907.17948718 , 4103.07692308 , 4292.30769231 , 4326.15384615 , 4037.43589744 , 3997.94871795 , 1724.0 , 1679.0 , 3.297 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 4411.28205128 , 4389.74358974 , 4410.25641026 , 3675.38461538 , 4387.69230769 , 4535.38461538 , 4461.02564103 , 4529.74358974 , 3903.58974359 , 4104.1025641 , 4291.79487179 , 4323.07692308 , 4034.35897436 , 4000.51282051 , 1724.0 , 1677.0 , 3.313 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 4432.82051282 , 4387.69230769 , 4414.35897436 , 3681.53846154 , 4383.58974359 , 4538.46153846 , 4468.71794872 , 4536.92307692 , 3913.84615385 , 4104.61538462 , 4293.84615385 , 4324.1025641 , 4048.71794872 , 4005.64102564 , 1724.0 , 1676.0 , 3.313 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 4451.79487179 , 4386.15384615 , 4419.48717949 , 3686.15384615 , 4383.58974359 , 4545.64102564 , 4475.8974359 , 4544.1025641 , 3925.64102564 , 4104.1025641 , 4293.33333333 , 4329.74358974 , 4060.0 , 4011.28205128 , 1724.0 , 1674.0 , 3.328 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 4434.35897436 , 4387.69230769 , 4418.97435897 , 3683.58974359 , 4385.12820513 , 4544.61538462 , 4480.0 , 4544.61538462 , 3928.71794872 , 4104.1025641 , 4292.82051282 , 4329.74358974 , 4057.94871795 , 4013.84615385 , 1724.0 , 1670.0 , 3.328 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 4421.02564103 , 4388.71794872 , 4409.23076923 , 3679.48717949 , 4383.58974359 , 4541.53846154 , 4474.35897436 , 4540.0 , 3922.56410256 , 4104.61538462 , 4293.84615385 , 4325.12820513 , 4052.30769231 , 4008.20512821 , 1724.0 , 1667.0 , 3.344 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 4428.20512821 , 4388.20512821 , 4404.1025641 , 3679.48717949 , 4381.02564103 , 4547.69230769 , 4471.79487179 , 4536.92307692 , 3915.8974359 , 4104.61538462 , 4290.76923077 , 4323.58974359 , 4049.23076923 , 4001.53846154 , 1723.0 , 1665.0 , 3.344 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 4428.20512821 , 4388.20512821 , 4410.25641026 , 3683.07692308 , 4381.53846154 , 4550.76923077 , 4477.43589744 , 4538.46153846 , 3914.35897436 , 4104.61538462 , 4287.69230769 , 4325.12820513 , 4049.74358974 , 4002.05128205 , 1723.0 , 1663.0 , 3.359 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 4428.20512821 , 4388.20512821 , 4412.82051282 , 3686.15384615 , 4382.05128205 , 4547.69230769 , 4475.8974359 , 4541.02564103 , 3916.41025641 , 4104.61538462 , 4290.25641026 , 4326.66666667 , 4054.87179487 , 4005.64102564 , 1722.0 , 1663.0 , 3.359 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 4443.58974359 , 4387.17948718 , 4408.20512821 , 3684.1025641 , 4382.56410256 , 4550.25641026 , 4472.82051282 , 4540.51282051 , 3915.8974359 , 4104.61538462 , 4290.25641026 , 4326.66666667 , 4054.87179487 , 4008.71794872 , 1723.0 , 1663.0 , 3.375 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 4451.28205128 , 4386.15384615 , 4411.28205128 , 3685.12820513 , 4383.07692308 , 4558.46153846 , 4477.94871795 , 4540.51282051 , 3920.51282051 , 4104.61538462 , 4289.23076923 , 4325.64102564 , 4051.28205128 , 4010.25641026 , 1722.0 , 1663.0 , 3.375 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 4454.35897436 , 4387.17948718 , 4417.43589744 , 3692.30769231 , 4382.56410256 , 4562.05128205 , 4478.97435897 , 4542.56410256 , 3929.23076923 , 4104.61538462 , 4291.28205128 , 4325.64102564 , 4056.92307692 , 4009.74358974 , 1723.0 , 1663.0 , 3.391 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 4448.71794872 , 4387.69230769 , 4406.15384615 , 3689.74358974 , 4382.56410256 , 4550.76923077 , 4467.69230769 , 4537.94871795 , 3921.02564103 , 4104.61538462 , 4290.76923077 , 4325.64102564 , 4056.92307692 , 4004.61538462 , 1722.0 , 1660.0 , 3.391 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 4421.53846154 , 4387.17948718 , 4396.92307692 , 3682.56410256 , 4383.58974359 , 4540.51282051 , 4462.05128205 , 4534.35897436 , 3913.33333333 , 4104.61538462 , 4290.76923077 , 4324.1025641 , 4051.28205128 , 4001.02564103 , 1723.0 , 1660.0 , 3.407 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 4397.94871795 , 4386.66666667 , 4405.12820513 , 3683.07692308 , 4382.56410256 , 4544.1025641 , 4468.20512821 , 4537.94871795 , 3925.64102564 , 4104.61538462 , 4294.87179487 , 4326.66666667 , 4059.48717949 , 4002.05128205 , 1722.0 , 1658.0 , 3.407 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 4406.66666667 , 4386.15384615 , 4410.76923077 , 3684.61538462 , 4382.05128205 , 4550.25641026 , 4474.87179487 , 4542.05128205 , 3933.84615385 , 4104.61538462 , 4295.38461538 , 4327.17948718 , 4073.33333333 , 4002.05128205 , 1722.0 , 1659.0 , 3.422 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 4421.02564103 , 4386.66666667 , 4401.53846154 , 3680.51282051 , 4385.12820513 , 4545.12820513 , 4473.33333333 , 4538.46153846 , 3924.1025641 , 4104.61538462 , 4291.79487179 , 4323.07692308 , 4070.25641026 , 3995.38461538 , 1723.0 , 1660.0 , 3.422 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 4413.33333333 , 4386.66666667 , 4398.46153846 , 3681.53846154 , 4386.15384615 , 4546.66666667 , 4472.82051282 , 4539.48717949 , 3924.61538462 , 4104.61538462 , 4292.82051282 , 4321.53846154 , 4070.25641026 , 3993.33333333 , 1723.0 , 1662.0 , 3.438 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 4403.07692308 , 4386.66666667 , 4404.1025641 , 3687.69230769 , 4382.56410256 , 4559.48717949 , 4478.97435897 , 4545.64102564 , 3937.43589744 , 4104.61538462 , 4296.92307692 , 4323.07692308 , 4084.1025641 , 4000.0 , 1724.0 , 1662.0 , 3.438 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4403.07692308 , 4386.66666667 , 4402.56410256 , 3689.23076923 , 4381.53846154 , 4561.53846154 , 4480.0 , 4543.58974359 , 3937.94871795 , 4104.61538462 , 4295.38461538 , 4323.58974359 , 4085.12820513 , 3996.41025641 , 1724.0 , 1661.0 , 3.453 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4395.38461538 , 4386.66666667 , 4395.8974359 , 3685.12820513 , 4383.58974359 , 4551.79487179 , 4470.76923077 , 4533.84615385 , 3924.61538462 , 4104.61538462 , 4290.25641026 , 4323.58974359 , 4067.17948718 , 3984.61538462 , 1725.0 , 1658.0 , 3.453 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 4392.30769231 , 4386.66666667 , 4390.76923077 , 3681.02564103 , 4383.07692308 , 4550.76923077 , 4466.15384615 , 4531.79487179 , 3920.0 , 4104.61538462 , 4288.20512821 , 4322.56410256 , 4058.46153846 , 3981.02564103 , 1724.0 , 1656.0 , 3.469 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4404.61538462 , 4386.66666667 , 4393.84615385 , 3682.05128205 , 4382.05128205 , 4554.35897436 , 4470.76923077 , 4537.94871795 , 3927.17948718 , 4104.61538462 , 4289.23076923 , 4321.53846154 , 4063.58974359 , 3985.12820513 , 1724.0 , 1656.0 , 3.469 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 4408.71794872 , 4386.66666667 , 4401.02564103 , 3686.15384615 , 4383.07692308 , 4550.25641026 , 4474.87179487 , 4540.0 , 3931.79487179 , 4104.61538462 , 4293.33333333 , 4323.58974359 , 4068.71794872 , 3990.76923077 , 1724.0 , 1656.0 , 3.485 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 4394.87179487 , 4386.15384615 , 4400.51282051 , 3684.1025641 , 4383.58974359 , 4548.20512821 , 4473.33333333 , 4536.92307692 , 3928.71794872 , 4104.61538462 , 4295.8974359 , 4324.1025641 , 4071.28205128 , 3993.33333333 , 1723.0 , 1659.0 , 3.485 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4403.58974359 , 4386.66666667 , 4397.94871795 , 3684.1025641 , 4384.61538462 , 4554.35897436 , 4476.41025641 , 4539.48717949 , 3932.30769231 , 4104.61538462 , 4298.97435897 , 4322.56410256 , 4074.87179487 , 3993.33333333 , 1722.0 , 1660.0 , 3.5 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4422.05128205 , 4386.66666667 , 4397.94871795 , 3688.71794872 , 4386.15384615 , 4558.97435897 , 4482.05128205 , 4545.64102564 , 3938.46153846 , 4104.61538462 , 4302.56410256 , 4322.56410256 , 4073.84615385 , 3994.87179487 , 1720.0 , 1662.0 , 3.5 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4404.1025641 , 4386.15384615 , 4394.35897436 , 3683.07692308 , 4385.64102564 , 4556.41025641 , 4479.48717949 , 4543.58974359 , 3931.79487179 , 4104.61538462 , 4302.05128205 , 4321.53846154 , 4064.61538462 , 3992.82051282 , 1721.0 , 1663.0 , 3.516 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 4380.0 , 4386.66666667 , 4391.28205128 , 3674.35897436 , 4383.07692308 , 4555.8974359 , 4470.76923077 , 4536.41025641 , 3924.61538462 , 4104.61538462 , 4296.92307692 , 4318.97435897 , 4061.02564103 , 3981.02564103 , 1720.0 , 1666.0 , 3.516 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 4389.23076923 , 4388.20512821 , 4392.82051282 , 3677.94871795 , 4382.05128205 , 4554.87179487 , 4467.17948718 , 4533.84615385 , 3926.66666667 , 4104.61538462 , 4295.38461538 , 4318.46153846 , 4064.61538462 , 3974.35897436 , 1719.0 , 1668.0 , 3.532 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 4403.58974359 , 4388.71794872 , 4393.33333333 , 3684.1025641 , 4384.1025641 , 4554.87179487 , 4470.25641026 , 4533.84615385 , 3927.17948718 , 4104.61538462 , 4301.02564103 , 4317.43589744 , 4070.25641026 , 3984.1025641 , 1719.0 , 1669.0 , 3.532 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 4391.79487179 , 4388.20512821 , 4390.76923077 , 3682.56410256 , 4385.64102564 , 4556.41025641 , 4471.28205128 , 4528.20512821 , 3920.51282051 , 4104.61538462 , 4300.51282051 , 4315.38461538 , 4064.61538462 , 3990.25641026 , 1719.0 , 1669.0 , 3.547 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 4386.66666667 , 4387.69230769 , 4386.15384615 , 3680.0 , 4384.1025641 , 4555.8974359 , 4467.69230769 , 4523.07692308 , 3913.84615385 , 4104.61538462 , 4293.33333333 , 4316.41025641 , 4052.30769231 , 3985.12820513 , 1717.0 , 1671.0 , 3.547 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4387.69230769 , 4387.69230769 , 4382.05128205 , 3682.56410256 , 4382.56410256 , 4553.33333333 , 4466.66666667 , 4525.12820513 , 3910.25641026 , 4104.61538462 , 4291.28205128 , 4318.46153846 , 4048.20512821 , 3980.0 , 1718.0 , 1672.0 , 3.563 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 4380.51282051 , 4388.20512821 , 4387.69230769 , 3685.12820513 , 4383.58974359 , 4554.35897436 , 4470.76923077 , 4531.28205128 , 3912.82051282 , 4104.61538462 , 4295.8974359 , 4318.97435897 , 4052.30769231 , 3978.97435897 , 1718.0 , 1671.0 , 3.563 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 4383.07692308 , 4387.69230769 , 4393.84615385 , 3682.05128205 , 4386.66666667 , 4554.35897436 , 4468.71794872 , 4529.23076923 , 3912.82051282 , 4104.61538462 , 4292.82051282 , 4318.97435897 , 4050.76923077 , 3974.87179487 , 1718.0 , 1673.0 , 3.578 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 4395.38461538 , 4387.17948718 , 4392.82051282 , 3678.97435897 , 4388.20512821 , 4555.38461538 , 4465.64102564 , 4525.12820513 , 3909.23076923 , 4104.61538462 , 4285.12820513 , 4316.92307692 , 4047.17948718 , 3972.82051282 , 1719.0 , 1672.0 , 3.578 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 4398.46153846 , 4388.71794872 , 4395.38461538 , 3683.58974359 , 4387.69230769 , 4557.94871795 , 4469.74358974 , 4526.66666667 , 3910.25641026 , 4104.61538462 , 4287.69230769 , 4317.43589744 , 4050.25641026 , 3976.41025641 , 1718.0 , 1672.0 , 3.594 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 4394.87179487 , 4389.23076923 , 4403.07692308 , 3685.64102564 , 4387.69230769 , 4559.48717949 , 4472.30769231 , 4529.23076923 , 3915.8974359 , 4104.61538462 , 4292.30769231 , 4320.51282051 , 4052.82051282 , 3978.46153846 , 1720.0 , 1671.0 , 3.594 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 4393.33333333 , 4388.20512821 , 4404.61538462 , 3682.05128205 , 4388.20512821 , 4554.87179487 , 4468.20512821 , 4526.66666667 , 3916.92307692 , 4104.61538462 , 4289.23076923 , 4318.97435897 , 4046.66666667 , 3980.51282051 , 1719.0 , 1671.0 , 3.61 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 4386.15384615 , 4387.17948718 , 4406.15384615 , 3683.07692308 , 4385.64102564 , 4551.79487179 , 4469.23076923 , 4528.71794872 , 3916.92307692 , 4104.61538462 , 4289.23076923 , 4318.46153846 , 4048.71794872 , 3980.0 , 1721.0 , 1671.0 , 3.61 , 0.0 , 0.0 , 0.0 , 0.0 , 

14.0 , 4375.38461538 , 4387.17948718 , 4408.71794872 , 3685.12820513 , 4382.05128205 , 4553.33333333 , 4471.79487179 , 4530.76923077 , 3920.0 , 4104.61538462 , 4293.84615385 , 4322.05128205 , 4054.35897436 , 3974.35897436 , 1721.0 , 1669.0 , 3.625 , 0.0 , 0.0 , 0.0 , 0.0 , 

15.0 , 4380.51282051 , 4388.20512821 , 4407.17948718 , 3679.48717949 , 4382.56410256 , 4553.84615385 , 4468.71794872 , 4527.69230769 , 3918.97435897 , 4104.61538462 , 4290.76923077 , 4322.56410256 , 4047.69230769 , 3975.8974359 , 1723.0 , 1670.0 , 3.625 , 0.0 , 0.0 , 0.0 , 0.0 , 

16.0 , 4401.02564103 , 4388.20512821 , 4409.23076923 , 3676.92307692 , 4384.1025641 , 4550.76923077 , 4469.23076923 , 4528.20512821 , 3916.92307692 , 4104.61538462 , 4286.66666667 , 4321.02564103 , 4043.07692308 , 3986.15384615 , 1724.0 , 1670.0 , 3.641 , 0.0 , 0.0 , 0.0 , 0.0 , 

17.0 , 4410.76923077 , 4387.69230769 , 4417.94871795 , 3683.07692308 , 4384.61538462 , 4551.79487179 , 4475.8974359 , 4534.87179487 , 3919.48717949 , 4104.61538462 , 4290.25641026 , 4325.12820513 , 4058.97435897 , 3993.84615385 , 1726.0 , 1670.0 , 3.641 , 0.0 , 0.0 , 0.0 , 0.0 , 

18.0 , 4409.74358974 , 4387.17948718 , 4425.64102564 , 3690.25641026 , 4384.1025641 , 4558.46153846 , 4480.0 , 4537.43589744 , 3926.15384615 , 4104.61538462 , 4295.38461538 , 4327.17948718 , 4069.23076923 , 3999.48717949 , 1726.0 , 1671.0 , 3.657 , 0.0 , 0.0 , 0.0 , 0.0 , 

19.0 , 4408.71794872 , 4387.69230769 , 4425.64102564 , 3687.17948718 , 4386.15384615 , 4555.38461538 , 4474.87179487 , 4529.23076923 , 3922.05128205 , 4104.61538462 , 4292.30769231 , 4322.56410256 , 4049.23076923 , 3998.46153846 , 1727.0 , 1671.0 , 3.657 , 0.0 , 0.0 , 0.0 , 0.0 , 

20.0 , 4417.43589744 , 4387.17948718 , 4420.51282051 , 3680.0 , 4388.71794872 , 4546.66666667 , 4468.71794872 , 4522.56410256 , 3909.74358974 , 4104.61538462 , 4288.20512821 , 4323.07692308 , 4033.84615385 , 3994.35897436 , 1727.0 , 1673.0 , 3.672 , 0.0 , 0.0 , 0.0 , 0.0 , 

21.0 , 4435.8974359 , 4386.66666667 , 4414.35897436 , 3678.97435897 , 4387.17948718 , 4543.58974359 , 4465.64102564 , 4522.05128205 , 3906.66666667 , 4104.61538462 , 4290.25641026 , 4326.66666667 , 4039.48717949 , 4004.1025641 , 1728.0 , 1674.0 , 3.672 , 0.0 , 0.0 , 0.0 , 0.0 , 

22.0 , 4443.58974359 , 4387.17948718 , 4414.35897436 , 3684.1025641 , 4384.1025641 , 4546.15384615 , 4468.20512821 , 4524.1025641 , 3913.84615385 , 4104.61538462 , 4292.82051282 , 4327.69230769 , 4048.20512821 , 4016.92307692 , 1726.0 , 1677.0 , 3.688 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 4436.92307692 , 4386.66666667 , 4415.38461538 , 3684.61538462 , 4384.1025641 , 4545.12820513 , 4468.71794872 , 4524.1025641 , 3915.8974359 , 4104.61538462 , 4290.25641026 , 4326.66666667 , 4044.61538462 , 4013.33333333 , 1728.0 , 1677.0 , 3.688 , 0.0 , 0.0 , 0.0 , 0.0 , 

24.0 , 4438.46153846 , 4387.17948718 , 4414.35897436 , 3681.02564103 , 4385.12820513 , 4541.02564103 , 4467.69230769 , 4523.58974359 , 3912.82051282 , 4104.61538462 , 4289.74358974 , 4324.61538462 , 4038.97435897 , 4004.1025641 , 1727.0 , 1679.0 , 3.703 , 0.0 , 0.0 , 0.0 , 0.0 , 

25.0 , 4425.64102564 , 4388.71794872 , 4415.38461538 , 3684.1025641 , 4384.1025641 , 4540.51282051 , 4467.69230769 , 4522.56410256 , 3908.71794872 , 4104.61538462 , 4291.28205128 , 4324.61538462 , 4038.46153846 , 4001.02564103 , 1727.0 , 1680.0 , 3.703 , 0.0 , 0.0 , 0.0 , 0.0 , 

